,id,Name,lat,long,source_fil,clinic_200m,convenience_store_200m,school_200m,university_200m,gov_service_200m,Hospital_200m,mall_200m,night_club_200m,public_park_200m,restaurant_200m,supermarket_200m,Airport_200m,E_railway_200m,railway_200m,clinic_500m,convenience_store_500m,school_500m,university_500m,gov_service_500m,Hospital_500m,mall_500m,night_club_500m,public_park_500m,restaurant_500m,supermarket_500m,Airport_500m,E_railway_500m,railway_500m,clinic_1000m,convenience_store_1000m,school_1000m,university_1000m,gov_service_1000m,Hospital_1000m,mall_1000m,night_club_1000m,public_park_1000m,restaurant_1000m,supermarket_1000m,Airport_1000m,E_railway_1000m,railway_1000m
487,1443,U Delight @ Bang Sue Station,13.8117112,100.5339134,id_1443.shp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,2,0,0,0,0
488,1444,U Delight @ Bangson Station,13.8177712,100.5323636,id_1444.shp,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,2,0,0,0,0
489,1445,U Delight @ Huamak Station,13.75113216,100.6374922,id_1445.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,3,0,0,0,0
490,1446,U Delight @ Huay Kwang Station,13.7722715,100.579785,id_1446.shp,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,1,1,0,13,1,0,0,0
491,1447,U Delight @ Jatujak Station,13.7984223,100.5562869,id_1447.shp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,0,2,1,11,2,0,0,0
492,1448,U Delight @ Onnut Station,13.7110497,100.60388,id_1448.shp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,11,0,0,0,0,1,13,2,0,1,0,0,3,0,7,2,0,0,0
493,1449,U Delight @Talat Phlu Station,13.70971054,100.4789961,id_1449.shp,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,1,0,0,0,0,0,0,0,0,11,5,0,0,2,0,0,0,4,0,0,0,0
494,145,Bangkok Horizon Ramkhamhaeng,13.7624131,100.6487084,id_145.shp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,4,1,0,0,0
495,1450,U Delight 2 @ Bang Sue Station,13.8190097,100.5361542,id_1450.shp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0
496,1451,U Delight 3 Prachachuen - Bang Sue,13.8250912,100.5369639,id_1451.shp,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,3,0,0,0,0
497,1452,U Delight Ratchavibha,13.8387093,100.5587316,id_1452.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,3,0,2,0,0,0,0
498,1453,U Delight Residence Pattanakarn-Thonglor,13.7397173,100.602549,id_1453.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,0,0,3,0,1,0,4,0,0,0,0
499,1454,U Delight Residence Riverfront Rama 3,13.67449949,100.5322115,id_1454.shp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
500,1455,UNIO Charan 3,13.73203155,100.4672297,id_1455.shp,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,12,1,0,1,0,0,0,1,0,0,0,0
501,1456,Unio Rama 2 Thakham,13.6615904,100.4440255,id_1456.shp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,7,2,0,1,0,2,0,0,5,0,0,0,0
502,1457,Unio Ramkhamhaeng - Serithai,13.7769756,100.6627664,id_1457.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,2,2,0,0,0
503,1458,Unity Tower,13.6787298,100.6249059,id_1458.shp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0
504,1459,Up Ekamai,13.73905194,100.5886792,id_1459.shp,0,1,1,0,0,0,0,2,0,2,0,0,0,0,0,4,1,0,1,0,0,1,0,2,0,0,0,0,1,5,5,0,0,4,4,16,0,38,1,0,0,0
505,146,Bangkok Horizon Ratchada - Thapra,13.7077113,100.4800817,id_146.shp,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,1,1,0,0,4,0,0,0,0
506,1460,Urbana Langsuan,13.7396277,100.5435138,id_1460.shp,0,1,0,0,0,0,0,0,0,6,1,0,0,0,3,4,1,0,0,0,2,10,0,38,2,0,0,0,4,8,2,0,0,1,5,7,1,64,4,0,0,0
507,1461,Urbana Sathorn,13.7228904,100.5360792,id_1461.shp,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,1,0,1,0,34,0,0,0,0,13,27,4,2,0,1,0,36,1,120,7,0,0,0
508,1462,Urbana Sukhumvit 15,13.7448332,100.5586255,id_1462.shp,0,2,1,0,0,0,0,1,0,4,0,0,0,0,1,15,1,0,0,0,0,15,0,43,0,0,0,0,4,43,3,1,0,4,3,84,0,107,3,0,0,0
509,1463,Urbano Absolute Sathon - Taksin,13.7209126,100.5070536,id_1463.shp,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7,0,0,0,0,1,0,0,13,1,0,0,0,1,12,11,0,0,0,2,4,0,19,3,0,0,0
510,1464,Urbano Rajavithi,13.7839954,100.4963643,id_1464.shp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,2,0,0,0,0,0,2,9,0,0,0,0,0,0,3,0,0,0,0
511,1465,Urbitia Thong Lo,13.7226096,100.5768695,id_1465.shp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,8,2,0,0,0,0,4,0,21,1,0,0,0,3,7,8,0,0,1,3,11,0,96,8,0,0,0
512,1466,Vantage Ratchavipa,13.8307313,100.5601495,id_1466.shp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,1,0,13,1,0,0,0
513,1467,Venio Sukhumvit 10,13.7348348,100.5570111,id_1467.shp,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,7,0,0,0,0,2,7,1,29,2,0,0,0,3,43,1,0,0,1,1,100,0,133,2,0,0,0
514,1468,Vento Condo Kaset - Navamin,13.8276678,100.6212367,id_1468.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0
515,1469,Veranda Residence,13.7443315,100.5983106,id_1469.shp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,1,0,0,0,0,0,0
516,147,Bangkok Horizon Sathorn,13.7126875,100.5331569,id_147.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,2,9,6,1,1,1,0,0,0,23,0,0,0,0
517,1470,Vertiq,13.73228115,100.5256498,id_1470.shp,2,1,0,0,0,0,0,0,0,5,1,0,0,0,3,13,3,0,1,0,0,1,1,81,2,0,0,0,7,21,7,3,0,1,0,31,0,110,4,0,0,0
518,1471,Via 31,13.7393359,100.5683844,id_1471.shp,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,8,0,33,0,0,0,0,6,43,1,1,0,2,4,53,1,110,3,0,0,0
519,1472,Via 49,13.730289,100.5758679,id_1472.shp,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,2,0,0,0,0,1,5,0,34,4,0,0,0,5,26,3,0,0,1,6,41,1,110,6,0,0,0
520,1473,Via Botani,13.7315763,100.5748823,id_1473.shp,0,0,0,0,0,0,1,1,0,4,2,0,0,0,2,3,0,0,0,1,0,4,0,28,2,0,0,0,7,22,3,0,0,0,7,43,1,127,7,0,0,0
521,1474,Vibhavadi Suite,13.810606,100.5635249,id_1474.shp,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,6,1,1,0,0,1,1,0,4,1,0,0,0,0,9,1,0,0,0,1,0,1,6,2,0,0,0
522,1475,Vibhavadi View,13.804831,100.5651013,id_1475.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18,1,1,0,0,0,1,1,9,2,0,0,0
523,1476,Villa Asoke,13.7483867,100.5617193,id_1476.shp,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,2,0,0,0,4,0,0,0,0,1,28,3,1,0,1,0,17,0,68,0,0,0,0
524,1477,Villa Chaya,13.7711037,100.6140759,id_1477.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,4,1,0,0,0,0,4,1,0,0,0,0,1,0,2,1,0,0,0
525,1478,Villa Lasalle,13.6601525,100.6112504,id_1478.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,1479,Villa Rachakhru,13.775981,100.5418603,id_1479.shp,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,5,0,0,0,0,3,5,1,1,0,1,0,2,0,40,2,0,0,0
527,148,Bangkok Noi Waterside,13.7731204,100.4704723,id_148.shp,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,1,1,0,0,0
528,1480,Villa Rachatewi,13.7542514,100.5326706,id_1480.shp,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,14,3,0,0,0,0,9,0,17,0,0,0,0,0,22,7,0,1,2,6,4,0,58,2,0,0,0
529,1481,Villa Sathorn,13.7213758,100.5042473,id_1481.shp,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,5,3,0,0,0,1,14,6,0,0,0,2,1,0,21,2,0,0,0
530,1482,Vincente Sukhumvit 49,13.7377304,100.5746314,id_1482.shp,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,2,0,9,0,0,0,0,1,14,3,0,0,1,5,27,0,99,6,0,0,0
531,1483,Vinn Sukhumvit 46,13.7138231,100.5904568,id_1483.shp,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,5,1,0,0,1,0,4,0,15,1,0,0,0,0,14,7,1,1,1,1,1,0,27,0,0,0,0
532,1484,Vino ratchada 32,13.818889,100.580862,id_1484.shp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,10,2,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
533,1485,Vittorio,13.73085733,100.5710502,id_1485.shp,1,6,0,0,0,0,1,0,0,7,1,0,0,0,3,5,0,0,0,0,1,10,1,33,3,0,0,0,3,17,6,0,0,1,2,26,0,90,2,0,0,0
534,1486,Vivid Tower,13.732519,100.638493,id_1486.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,5,1,0,0,0
535,1487,Von Napa Sukhumvit 38,13.7230414,100.5789697,id_1487.shp,0,6,0,0,0,0,0,3,0,4,0,0,0,0,2,1,1,0,0,0,0,3,0,22,3,0,0,0,4,7,11,0,0,1,5,9,0,91,7,0,0,0
536,1488,Voque Sukhumvit 16,13.727973,100.5607914,id_1488.shp,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,5,1,0,0,0,0,2,1,14,0,0,0,0,2,29,2,0,0,2,2,41,1,84,1,0,0,0
537,1489,Voque Sukhumvit 31,13.7420036,100.5667331,id_1489.shp,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,9,3,1,0,1,0,5,0,28,0,0,0,0,3,38,3,0,0,2,3,53,0,103,2,0,0,0
538,149,Bangkok River Marina,13.7878269,100.5041896,id_149.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,3,0,0,0,0,0,6,4,0,1,1,0,1,0,3,1,0,0,0
539,1490,Vtara Sukhumvit 36,13.7173332,100.5762944,id_1490.shp,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,1,0,0,0,2,0,0,0,0,3,11,7,1,0,0,2,6,0,56,3,0,0,0
540,1491,W.P. Central Condominium,13.8136901,100.564995,id_1491.shp,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,7,2,0,0,0,0,8,2,1,0,0,1,1,0,4,1,0,0,0
541,1492,Walden Asoke,13.7387031,100.5652052,id_1492.shp,0,3,1,0,0,0,0,5,0,14,0,0,0,0,2,18,1,0,0,1,0,30,0,45,0,0,0,0,3,37,2,1,0,1,5,39,1,122,3,0,0,0
542,1493,Wang Kasem Condo Town,13.704369,100.3842839,id_1493.shp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,4,1,0,0,0
543,1494,Wanghin Condominium,13.8314385,100.5925212,id_1494.shp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0
544,1495,Waranya Place,13.8110739,100.5935759,id_1495.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,2,0,3,2,0,0,0
545,1496,Wattana Suite,13.743686,100.5586546,id_1496.shp,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,22,1,0,0,1,0,25,0,60,0,0,0,0,3,41,4,1,0,3,3,76,0,113,3,0,0,0
546,1497,Watthana Heights,13.7402947,100.5612996,id_1497.shp,1,4,0,0,0,1,0,1,0,7,0,0,0,0,2,25,0,0,0,0,3,44,0,64,1,0,0,0,1,37,4,1,0,1,0,73,0,141,2,0,0,0
547,1498,We Condo Ekkamai - Ramindra,13.8473067,100.6403352,id_1498.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,2,0,0,0,0,0,1,8,0,0,0,0
548,1499,Wealth Garden Family House,13.8097776,100.6111585,id_1499.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0
549,15,624 Condolette Ladprao,13.7665252,100.6492301,id_15.shp,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,2,1,0,0,0,0,3,7,0,0,0,0,0,0,5,0,0,0,0
550,150,Bangna Residence,13.6748357,100.5990921,id_150.shp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,2,0,0,0,0
551,1500,Whizdom @ Punnawithi Station,13.68956595,100.6070438,id_1500.shp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,0,0,1,0,0,0,6,0,0,0,0
552,1501,Whizdom 101,13.6857013,100.6110907,id_1501.shp,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0,3,4,0,0,0,0,0,0,1,0,0,0,0
553,1502,Whizdom Avenue Ratchada - Ladprao,13.805165,100.5742029,id_1502.shp,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,2,0,0,0,0,1,7,3,0,0,0,0,0,0,10,1,0,0,0
554,1503,Whizdom Connect Sukhumvit,13.6863144,100.6124311,id_1503.shp,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,2,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0
555,1504,Whizdom Essence,13.6858651,100.6124473,id_1504.shp,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0
556,1505,Whizdom Inspire Sukhumvit,13.6852595,100.6120745,id_1505.shp,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,3,4,0,0,0,0,0,0,1,0,0,0,0
557,1506,Whizdom Station Ratchada - Thapra,13.71371812,100.4780482,id_1506.shp,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,2,0,0,0,0,0,17,8,0,0,1,0,0,0,1,0,0,0,0
558,1507,Wilshire,13.7282011,100.5650204,id_1507.shp,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,8,0,0,0,0,2,10,1,25,0,0,0,0,4,28,3,0,0,0,1,36,1,111,5,0,0,0
559,1508,Wind Ratchayothin,13.82853929,100.5666329,id_1508.shp,0,1,0,0,0,0,0,0,0,9,1,0,0,0,0,3,0,0,0,0,0,1,0,3,0,0,0,0,0,2,3,0,1,0,0,0,0,4,0,0,0,0
560,1509,Wind Sukhumvit 23,13.7397985,100.5644289,id_1509.shp,0,4,0,0,0,0,0,5,0,14,0,0,0,0,2,20,2,0,0,1,1,30,0,58,0,0,0,0,3,39,2,1,0,1,3,50,0,122,3,0,0,0
561,151,Bangyeekhan Condominium,13.77165582,100.4925661,id_151.shp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,1,9,9,0,1,0,0,2,1,19,0,0,0,0
562,1510,Windsor Tower,13.7324854,100.5641097,id_1510.shp,0,6,0,0,0,0,0,12,0,14,0,0,0,0,1,16,0,0,0,0,1,13,1,54,1,0,0,0,4,30,4,0,0,1,5,48,1,100,3,0,0,0
563,1511,Wire Ratchada 19,13.8006924,100.5734358,id_1511.shp,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,5,0,0,0,0,0,11,1,0,0,0,0,0,0,5,2,0,0,0
564,1512,Wish @ Samyan,13.732188,100.5265177,id_1512.shp,3,4,0,0,0,0,0,0,0,9,1,0,0,0,2,10,3,0,1,0,0,2,1,80,3,0,0,0,7,23,6,3,0,1,0,32,0,111,4,0,0,0
565,1513,Wish @ Siam,13.7514148,100.5280989,id_1513.shp,0,3,2,0,0,0,0,0,0,4,0,0,0,0,0,6,1,1,0,0,0,11,0,16,0,0,0,0,3,23,8,0,1,0,7,0,0,63,0,0,0,0
566,1514,Wish Signature Midtown Siam,13.7514715,100.5345113,id_1514.shp,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,9,0,27,0,0,0,0,3,27,5,0,1,2,12,7,0,81,2,0,0,0
567,1515,Wittayu Complex,13.7486926,100.5492755,id_1515.shp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,2,0,1,0,4,0,0,0,0,4,27,1,0,0,0,7,53,0,94,5,0,0,0
568,1516,Wongwaen Complex,13.66598881,100.4078754,id_1516.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,1,0,3,0,0,0,0
569,1517,WYNE Sukhumvit,13.7128516,100.5942398,id_1517.shp,1,2,0,0,0,0,0,2,0,9,0,0,0,0,1,5,1,0,0,0,0,2,0,11,2,0,0,0,0,12,4,0,0,1,0,3,0,17,1,0,0,0
570,1518,Wynn Condo Phahon Yothin 52,13.8949828,100.6119467,id_1518.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
571,1519,XT Ekkamai,13.7337829,100.5869721,id_1519.shp,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,5,0,0,0,0,2,13,0,16,0,0,0,0,2,6,7,0,1,1,5,23,0,76,4,0,0,0
572,152,Banyan Tree Residences Bangkok,13.7323659,100.5096466,id_152.shp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,2,1,1,1,0,10,1,0,0,0,2,18,11,0,0,2,2,18,0,77,1,0,0,0
573,1520,XT Huaikhwang,13.7804854,100.5750597,id_1520.shp,0,1,0,0,0,0,0,2,0,1,0,0,0,0,2,5,1,0,0,0,0,0,0,4,0,0,0,0,0,23,4,0,1,0,0,4,0,16,2,0,0,0
574,1521,XT Phayathai,13.7572349,100.5388489,id_1521.shp,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,0,0,10,0,0,0,0,5,27,3,0,1,2,3,8,1,52,1,0,0,0
575,1522,XVI The Sixteenth Condominum,13.7251016,100.5617975,id_1522.shp,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,9,0,0,0,0,1,21,4,0,0,2,2,18,2,78,3,0,0,0
576,1523,Yada Residential,13.7378103,100.5731879,id_1523.shp,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,3,0,0,0,1,0,1,0,10,1,0,0,0,2,18,4,0,0,0,5,24,0,89,5,0,0,0
577,1524,Yong Charoen Complex,13.69338197,100.6385534,id_1524.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,3,1,0,0,0
578,1525,You 2 Condo @ Yak Kaset,13.8363741,100.5822144,id_1525.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,3,3,0,0,1,0,2,0,8,0,0,0,0
579,1526,Z 2 Condominium,13.81020711,100.5667672,id_1526.shp,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1,0,2,0,0,0,0,0,7,2,1,0,0,2,1,0,9,4,0,0,0
580,1527,Zenith Place @ Huay Kwang,13.7771558,100.5792757,id_1527.shp,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,2,17,5,0,0,0,0,5,0,12,0,0,0,0
581,1528,Ideo Mobi Phayathai,13.759109,100.532878,id_1528.shp,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,1,0,7,0,0,0,0,7,31,5,0,0,6,0,9,1,47,1,0,0,0
582,153,Baxtor Paholyothin 14,13.7866167,100.5529954,id_153.shp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,10,3,1,0,5,0,1,0,21,1,0,0,0
583,154,Be You Chokchai 4,13.7996324,100.5971794,id_154.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,7,4,0,0,0,0,0,0,1,0,0,0,0
584,155,BEATNIQ Sukhumvit 32,13.726175,100.575635,id_155.shp,2,1,0,0,0,0,0,0,0,8,1,0,0,0,3,5,1,0,0,0,0,7,0,32,4,0,0,0,2,17,4,0,0,1,5,21,0,95,6,0,0,0
585,156,Belgravia Residences,13.726316,100.5738187,id_156.shp,3,1,0,0,0,0,0,0,0,17,1,0,0,0,1,3,2,0,0,0,0,6,0,20,2,0,0,0,4,19,4,0,0,1,4,14,1,80,8,0,0,0
586,157,Belle Grand Rama 9,13.7600705,100.5691948,id_157.shp,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,2,0,0,8,1,0,0,0,1,8,0,0,0,1,1,1,0,7,1,0,0,0
587,158,Belle Park Residence,13.7003888,100.5369971,id_158.shp,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,28,2,0,0,0,2,7,6,0,1,1,0,0,0,12,0,0,0,0
588,159,Beverly 33,13.7351585,100.5673572,id_159.shp,0,0,0,0,0,0,0,6,0,14,0,0,0,0,1,9,1,0,0,0,2,18,0,37,0,0,0,0,5,45,3,0,0,1,4,42,1,126,7,0,0,0
589,16,98 Wireless,13.7416703,100.5470702,id_16.shp,1,1,0,0,0,0,0,2,0,5,0,0,0,0,3,7,1,0,0,0,3,6,0,45,3,0,0,0,2,19,3,0,0,2,3,53,0,91,4,0,0,0
590,160,Beverly Hills Mansion,13.7242273,100.588359,id_160.shp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,2,0,20,1,0,0,0,2,10,7,0,0,1,5,12,0,61,4,0,0,0
591,161,Beverly Tower Condo,13.7478043,100.5574177,id_161.shp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,10,0,22,0,0,0,0,3,36,2,1,0,5,0,56,0,77,2,0,0,0
592,162,Beyond Sukhumvit,13.6765615,100.6031484,id_162.shp,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0
593,163,Bleisure Charan 96/1,13.8061295,100.513077,id_163.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,5,4,0,0,0,0,0,0,6,0,0,0,0
594,165,Bliz Condominium Ladprao 107,13.7731018,100.6343388,id_165.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,5,5,1,0,0,0,0,0,1,0,0,0,0
595,166,Bliz Condominium Rama 9 - Hua Mak,13.7399712,100.6442666,id_166.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,1,0,1,0,2,1,0,0,0
596,167,Blocs 77,13.7103615,100.6017758,id_167.shp,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,6,2,0,0,0,0,0,0,7,1,0,0,0,1,14,2,0,1,0,0,5,0,22,1,0,0,0
597,168,Blossom Condo @ Fashion Beyond,13.8185256,100.6793074,id_168.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,21,1,0,0,0
598,169,Blossom Condo @ Sathorn - Charoenrat,13.7108858,100.5199956,id_169.shp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,3,3,0,0,0,1,13,13,1,1,0,1,0,0,17,1,0,0,0
599,17,A Pool Condo Bangna,13.6643381,100.6316794,id_17.shp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,1,1,0,0,3,1,0,0,0
